Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster_ID,Cluster_Name
Iceland,ISL,2021,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Iceland,ISL,2022,4.043018,5.557254,0.0,0.0,0,Standard/Lower Rate
Iran,IRN,2013,3.3486738,0.8420825,1.2631238,0.2780461,0,Standard/Lower Rate
Iran,IRN,2014,3.0376577,0.86261827,1.4454684,0.28753942,0,Standard/Lower Rate
Iran,IRN,2015,3.771159,1.1156887,1.4724056,0.3870757,0,Standard/Lower Rate
Iran,IRN,2016,4.254284,1.1996195,1.4587966,0.5627845,0,Standard/Lower Rate
Iran,IRN,2017,4.3815837,1.1749766,1.4723471,0.4859471,0,Standard/Lower Rate
Iraq,IRQ,2008,3.8713381,1.4838903,2.1420674,0.16753599,0,Standard/Lower Rate
Iraq,IRQ,2015,3.3625805,1.3034344,1.3441666,0.19347852,0,Standard/Lower Rate
Iraq,IRQ,2016,3.161128,1.260393,1.3894097,0.12901661,0,Standard/Lower Rate
Ireland,IRL,1979,3.8655963,1.7673522,1.9280206,0.36737692,0,Standard/Lower Rate
Ireland,IRL,1980,4.1383386,1.7608452,2.151463,0.28620493,0,Standard/Lower Rate
Ireland,IRL,1981,3.5169988,1.4234875,3.6560166,0.3576538,0,Standard/Lower Rate
Ireland,IRL,1982,4.9562683,1.6595542,2.6570804,0.2850627,0,Standard/Lower Rate
Ireland,IRL,1983,2.0301623,1.8348624,1.5661707,0.56457305,0,Standard/Lower Rate
Ireland,IRL,1984,3.4374106,1.1146497,2.3138106,0.0,0,Standard/Lower Rate
Ireland,IRL,1985,2.8563268,0.3215951,1.607717,0.5675369,0,Standard/Lower Rate
Ireland,IRL,1986,4.285714,1.1853608,2.444191,1.1409013,0,Standard/Lower Rate
Ireland,IRL,1987,2.8835063,1.3529766,1.2026458,0.330033,0,Standard/Lower Rate
Ireland,IRL,1988,3.8056207,1.002004,1.6700066,0.0,0,Standard/Lower Rate
Ireland,IRL,1989,3.2276995,1.0999372,1.1953552,0.29027575,0,Standard/Lower Rate
Ireland,IRL,1990,3.492433,1.0381521,0.88904697,0.29895365,0,Standard/Lower Rate
Ireland,IRL,1991,5.1679587,1.347709,0.31397173,0.5559674,0,Standard/Lower Rate
Ireland,IRL,1992,1.711352,1.1357183,0.94643193,0.0,0,Standard/Lower Rate
Ireland,IRL,1993,1.4297969,1.7593244,0.96786684,0.46882325,0,Standard/Lower Rate
Ireland,IRL,1994,2.3188405,1.444304,0.9940358,0.0,0,Standard/Lower Rate
Ireland,IRL,1995,2.387347,1.1055832,0.78277886,0.0,0,Standard/Lower Rate
Ireland,IRL,1996,2.7598896,1.3128282,1.0322047,0.0,0,Standard/Lower Rate
Ireland,IRL,1997,2.5155256,1.1364561,1.256634,0.0,0,Standard/Lower Rate
Ireland,IRL,1998,3.2433624,0.49734667,0.6317492,0.49734667,0,Standard/Lower Rate
Ireland,IRL,1999,2.3314605,0.3695915,0.83856916,0.0,0,Standard/Lower Rate
Ireland,IRL,2000,2.0329404,0.6260029,0.6260029,0.0,0,Standard/Lower Rate
Ireland,IRL,2001,2.0646653,1.1174412,1.4527161,0.0,0,Standard/Lower Rate
Ireland,IRL,2002,2.1000462,0.73838884,0.8209827,0.0,0,Standard/Lower Rate
Ireland,IRL,2003,3.2037477,0.6094997,1.2189994,0.37304664,0,Standard/Lower Rate
Ireland,IRL,2004,2.8832777,1.1902589,1.3886354,0.0,0,Standard/Lower Rate
Ireland,IRL,2005,0.7280272,0.9661668,0.8641922,0.0,0,Standard/Lower Rate
Ireland,IRL,2006,3.6513407,1.5108565,0.6936617,0.0,0,Standard/Lower Rate
Ireland,IRL,2007,4.3546896,0.9212514,0.33793375,0.0,0,Standard/Lower Rate
Ireland,IRL,2008,3.2033827,1.1089196,0.89398897,0.0,0,Standard/Lower Rate
Ireland,IRL,2009,0.6942492,1.2313925,0.7696203,0.0,0,Standard/Lower Rate
Ireland,IRL,2010,1.0527165,0.6819643,0.6045273,0.0,0,Standard/Lower Rate
Ireland,IRL,2011,2.657463,1.2514156,0.33155125,0.31285393,0,Standard/Lower Rate
Ireland,IRL,2012,3.2747588,1.3054622,0.4878882,0.34472656,0,Standard/Lower Rate
Ireland,IRL,2013,2.2664504,1.1447705,0.47798938,0.0,0,Standard/Lower Rate
Ireland,IRL,2014,1.6698952,0.47155058,1.0324109,0.0,0,Standard/Lower Rate
Ireland,IRL,2015,1.2720988,1.7653553,1.1450425,0.0,0,Standard/Lower Rate
Ireland,IRL,2016,2.5089695,0.6405955,0.48044664,0.0,0,Standard/Lower Rate
Ireland,IRL,2017,0.9240322,0.96428293,0.5544482,0.5544482,0,Standard/Lower Rate
Ireland,IRL,2018,2.4054,0.73948413,0.38794726,0.0,0,Standard/Lower Rate
Ireland,IRL,2019,1.1605674,1.2010974,0.81903034,0.0,0,Standard/Lower Rate
Ireland,IRL,2020,1.1276182,0.60705304,0.48973995,0.28554052,0,Standard/Lower Rate
Ireland,IRL,2021,0.82410336,0.34030852,0.291797,0.0,0,Standard/Lower Rate
Ireland,IRL,2022,2.9342802,0.8595067,0.2910539,0.0,0,Standard/Lower Rate
Israel,ISR,1979,4.7261605,0.989854,2.443087,1.6657412,0,Standard/Lower Rate
Israel,ISR,1980,2.960969,0.60642815,0.98049897,0.65366596,0,Standard/Lower Rate
Israel,ISR,1981,4.4155846,1.7258117,1.2943587,0.86290586,0,Standard/Lower Rate
Israel,ISR,1982,3.2306163,0.95816034,1.0652149,0.47342882,0,Standard/Lower Rate
Israel,ISR,1983,5.1546392,1.1038882,1.1038882,0.49061695,0,Standard/Lower Rate
Israel,ISR,1984,3.073286,1.4333493,1.9111323,0.7166746,0,Standard/Lower Rate
Israel,ISR,1985,2.7567196,0.59220654,1.3028544,0.3557453,0,Standard/Lower Rate
Israel,ISR,1986,3.5898585,0.47219926,1.3743525,0.5285971,0,Standard/Lower Rate
Israel,ISR,1987,4.175824,1.0521885,1.1574074,0.6527415,0,Standard/Lower Rate
Israel,ISR,1988,3.6884356,0.9379885,1.1625203,0.64488393,0,Standard/Lower Rate
Israel,ISR,1989,1.7256255,1.8382353,0.7212034,0.2113718,0,Standard/Lower Rate
Israel,ISR,1990,2.9882605,0.6755235,1.5762216,1.0132853,0,Standard/Lower Rate
Israel,ISR,1991,3.7251656,0.8605852,1.5060241,0.32271945,0,Standard/Lower Rate
Israel,ISR,1992,3.0574806,0.7356805,1.2611666,0.47187617,0,Standard/Lower Rate
Israel,ISR,1993,3.3945687,0.72493786,1.5534383,0.5178127,0,Standard/Lower Rate
Israel,ISR,1994,1.5582392,0.7143586,0.9184611,0.18559761,0,Standard/Lower Rate
Israel,ISR,1995,2.2813687,0.9888529,0.8026487,0.20066218,0,Standard/Lower Rate
Israel,ISR,1996,3.7397158,0.2972357,1.1889428,0.36509675,0,Standard/Lower Rate
Israel,ISR,1997,2.3932254,0.97228974,0.7778318,0.21172982,0,Standard/Lower Rate
Israel,ISR,1998,2.0047386,0.95283467,0.2858504,0.17658485,0,Standard/Lower Rate
Israel,ISR,1999,2.884442,1.3272501,0.69276065,0.34638032,0,Standard/Lower Rate
Israel,ISR,2000,2.8461902,1.1326494,0.7258645,0.18146613,0,Standard/Lower Rate
Israel,ISR,2001,3.8700678,0.8696587,0.3952994,0.17717655,0,Standard/Lower Rate
Israel,ISR,2002,3.8253918,0.6942817,0.5207113,0.18622997,0,Standard/Lower Rate
Israel,ISR,2003,2.2315278,1.108501,0.6821544,0.15937398,0,Standard/Lower Rate
Israel,ISR,2004,2.2039316,0.66854835,0.66854835,0.2547435,0,Standard/Lower Rate
Israel,ISR,2005,3.3404512,0.7323939,0.49103755,0.24551877,0,Standard/Lower Rate
Israel,ISR,2006,2.624431,1.3663168,0.9644589,0.14917202,0,Standard/Lower Rate
Israel,ISR,2007,3.380434,1.0270128,0.5653431,0.14625014,0,Standard/Lower Rate
Israel,ISR,2008,2.8398423,1.3188162,0.6941138,0.14337288,0,Standard/Lower Rate
Israel,ISR,2009,2.0552611,1.4653213,0.5398552,0.14273909,0,Standard/Lower Rate
Israel,ISR,2010,1.8537313,1.2847934,0.60582113,0.3778804,0,Standard/Lower Rate
Israel,ISR,2011,1.953395,1.3187559,0.7912535,0.4153721,0,Standard/Lower Rate
Israel,ISR,2012,1.6261649,0.94028664,0.43397844,0.15455177,0,Standard/Lower Rate
Israel,ISR,2013,1.4461107,0.9920784,0.71990055,0.13362171,0,Standard/Lower Rate
Israel,ISR,2014,2.830813,1.2501093,0.27780208,0.0,0,Standard/Lower Rate
Israel,ISR,2015,2.6435814,1.0868415,0.36379206,0.0,0,Standard/Lower Rate
Israel,ISR,2016,3.011772,0.7121104,0.91233015,0.0,0,Standard/Lower Rate
Israel,ISR,2017,2.2846525,1.1060656,0.523595,0.24189876,0,Standard/Lower Rate
Israel,ISR,2018,1.5848342,0.5142369,0.39996207,0.13861781,0,Standard/Lower Rate
Israel,ISR,2019,1.2935282,0.6194006,0.33785486,0.18826944,0,Standard/Lower Rate
Israel,ISR,2020,2.3921306,0.9488422,0.24801861,0.0,0,Standard/Lower Rate
Israel,ISR,2021,2.084166,0.8308551,0.43077374,0.2246666,0,Standard/Lower Rate
Israel,ISR,2022,2.0296254,0.8534998,0.32916266,0.11036115,0,Standard/Lower Rate
Italy,ITA,1979,6.0160427,0.9016473,2.9729993,0.6121987,0,Standard/Lower Rate
Italy,ITA,1980,5.8663864,1.2152495,2.8063493,0.45102045,0,Standard/Lower Rate
Italy,ITA,1981,6.485113,1.2124182,2.6054094,0.5479991,0,Standard/Lower Rate
Italy,ITA,1982,5.3535085,1.2439661,2.7313168,0.3245129,0,Standard/Lower Rate
Italy,ITA,1983,5.1466002,1.1609366,2.461745,0.40562844,0,Standard/Lower Rate
Italy,ITA,1984,5.217235,0.9287207,2.4959369,0.4498491,0,Standard/Lower Rate
Italy,ITA,1985,5.514664,0.94885236,1.9730104,0.406651,0,Standard/Lower Rate
Italy,ITA,1986,5.095749,0.9669973,1.9495914,0.28074116,0,Standard/Lower Rate
Italy,ITA,1987,5.091014,1.2548465,1.8822696,0.30566773,0,Standard/Lower Rate
Italy,ITA,1988,4.417711,0.8244159,1.7807384,0.3792313,0,Standard/Lower Rate
Italy,ITA,1989,3.9480221,0.9752325,1.6478065,0.3867301,0,Standard/Lower Rate
Italy,ITA,1990,4.4344068,0.868573,1.5327759,0.32358602,0,Standard/Lower Rate
Italy,ITA,1991,4.64657,0.90715605,2.023656,0.3091668,0,Standard/Lower Rate
Italy,ITA,1992,5.251318,0.9340961,1.8950005,0.24367724,0,Standard/Lower Rate
Italy,ITA,1993,5.139068,1.234314,1.8779502,0.25775787,0,Standard/Lower Rate
Italy,ITA,1994,4.577521,1.2189252,1.2189252,0.2585599,0,Standard/Lower Rate
Italy,ITA,1995,4.3014007,0.83402663,1.260307,0.25947496,0,Standard/Lower Rate
Italy,ITA,1996,4.5305715,0.83710307,1.5253879,0.29763666,0,Standard/Lower Rate
Italy,ITA,1997,4.3222365,0.96491945,1.2803738,0.2676283,0,Standard/Lower Rate
Italy,ITA,1998,3.9541094,0.7594654,1.1843241,0.27757597,0,Standard/Lower Rate
Italy,ITA,1999,3.5556526,0.4641077,1.1695514,0.22277169,0,Standard/Lower Rate
Italy,ITA,2000,3.82004,0.85661477,1.1359457,0.31001496,0,Standard/Lower Rate
Italy,ITA,2001,3.1607685,0.95549905,0.93676376,0.2289781,0,Standard/Lower Rate
Italy,ITA,2002,3.388957,0.9253828,0.84984136,0.1510829,0,Standard/Lower Rate
Italy,ITA,2003,2.8445337,0.6201049,1.0867608,0.16719395,0,Standard/Lower Rate
Italy,ITA,2004,4.049145,0.61758417,1.0480217,0.16688935,0,Standard/Lower Rate
Italy,ITA,2005,3.7226045,0.6195448,1.1118653,0.1667798,0,Standard/Lower Rate
Italy,ITA,2006,3.205525,0.8006892,1.0190591,0.20225707,0,Standard/Lower Rate
Italy,ITA,2007,2.8673096,0.5761197,0.77416086,0.14402993,0,Standard/Lower Rate
