Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster,PCA1,PCA2
Belgium,BEL,1983,4.156514,2.2733474,1.7220172,0.18186778,0,0.698522753331568,-0.057176550900860545
Belgium,BEL,1984,2.4788568,1.650846,1.650846,0.3664346,0,0.05464267457175233,0.1972818485550002
Belgium,BEL,1985,3.8121378,1.390176,1.0194625,0.0,0,0.04169279659132032,-0.13366058778505016
Belgium,BEL,1986,5.44,1.6024289,1.4337522,0.16450074,0,0.6982529525710389,-0.38501958211920734
Belgium,BEL,1987,4.8551545,0.8411844,1.305118,0.46611354,0,0.280106438861833,-0.3020560918293678
Belgium,BEL,1988,2.9580936,1.1156564,0.5867069,0.41197473,0,-0.383224045803337,0.18394386243155691
Belgium,BEL,1989,2.6406999,1.0878661,1.0878661,0.42653018,0,-0.289690006634917,0.16345900947692749
Belgium,BEL,1990,2.134647,1.3022045,1.5033826,0.2790438,0,-0.2123890816260326,0.17860879294245682
Belgium,BEL,1991,4.2290177,1.5787518,0.92867756,0.1685488,0,0.19588212170237693,-0.09348089844536203
Belgium,BEL,1992,3.7240932,1.6620499,1.8213428,0.27700832,0,0.43074115846985006,-0.08319612738330952
Belgium,BEL,1993,3.730738,1.2358903,1.1534976,0.18321729,0,0.03764311036689416,-0.10268753442802867
Belgium,BEL,1994,2.777324,0.98627436,0.98627436,0.0,0,-0.37011530316642877,-0.024784512033775682
Belgium,BEL,1995,2.8099174,1.3969923,1.312336,0.3629764,0,-0.06844655871068618,0.13743000634652203
Belgium,BEL,1996,3.843435,0.7403191,0.7268188,0.3243657,0,-0.23873321327210006,-0.10486814881169762
Belgium,BEL,1997,3.5222902,1.5461644,1.2345587,0.0,0,0.09751036902347396,-0.08327688821856104
Belgium,BEL,1998,3.5171049,1.6443604,0.5788978,0.15944362,0,-0.09351747766855217,0.09785872459255457
Belgium,BEL,1999,2.6538925,0.9150409,0.4592239,0.16026115,0,-0.6007806260978202,0.12377070651919934
Belgium,BEL,2000,3.4326458,1.1733459,0.74114835,0.0,0,-0.22916488902086246,-0.06665034324517179
Belgium,BEL,2001,2.893193,0.591706,0.9298237,0.3297631,0,-0.45739645822766334,0.006132822574754355
Belgium,BEL,2002,2.6932826,0.8486635,0.9379447,0.33414197,0,-0.4199624692080269,0.09432402037400309
Belgium,BEL,2003,2.6746845,0.9499649,0.16878635,0.0,0,-0.706530071628407,0.11214749648438271
Belgium,BEL,2004,2.2101576,1.1180781,1.0320721,0.0,0,-0.4552220939215238,0.0964806605580984
Belgium,BEL,2005,2.391166,1.4271483,1.3696578,0.21716093,0,-0.16030146799240377,0.15545271640490968
Belgium,BEL,2006,2.5818028,1.1043181,0.8494755,0.3783744,0,-0.3912979017763229,0.19611775498679135
Belgium,BEL,2007,2.448312,0.7585789,0.5900058,0.16920903,0,-0.6568832271916146,0.11216017702645308
Belgium,BEL,2008,1.3158349,1.1153816,0.7501938,0.0,0,-0.7884113283636374,0.2996315381297092
Belgium,BEL,2009,2.307691,1.1504718,0.5752359,0.0,0,-0.5859724310999428,0.15589844112504792
Belgium,BEL,2010,2.3064477,1.1835332,0.73454994,0.19924287,0,-0.4963447786000858,0.21247945650203115
Belgium,BEL,2011,1.7901897,1.7560146,0.4453847,0.0,0,-0.5650594868922032,0.3911431688640597
Belgium,BEL,2012,2.2740192,1.4169992,0.3936109,0.0,0,-0.5723252023053829,0.2438175098320215
Belgium,BEL,2013,1.1432005,1.3961952,0.77566403,0.15700288,0,-0.7137278506098816,0.44192865263846565
Belgium,BEL,2014,2.1219883,1.1569299,0.23138596,0.15429717,0,-0.7406622648769802,0.3008998475725924
Belgium,BEL,2015,1.2961196,1.361876,0.30819252,0.0,0,-0.8727540898217961,0.42109065547950625
Belgium,BEL,2016,1.2791793,0.9330938,0.46095943,0.16965342,0,-0.9460000662450222,0.3770460463035871
Belgium,BEL,2017,2.8312392,1.0217593,0.9265551,0.14967416,0,-0.3505718579023075,0.03766803471951793
Belgium,BEL,2018,2.6181316,1.0874293,0.23302057,0.23302057,0,-0.6275506423381537,0.22698206686577538
Belgium,BEL,2019,1.2073886,0.5476207,0.5105792,0.30054307,0,-1.0606096843403627,0.3530401907746573
Belgium,BEL,2020,1.9299202,1.0441674,0.0,0.0,0,-0.9279308860405859,0.290680186767121
Belgium,BEL,2021,1.1736969,1.1981395,0.7188837,0.20725001,0,-0.7870960746601068,0.42385390355895775
Belize,BLZ,1997,7.0467196,0.0,5.2645435,3.3206043,0,2.305976617883252,-0.41164212169685777
Belize,BLZ,1998,6.9854355,0.0,3.1967266,0.0,0,1.1882570148215754,-1.3189054556302837
Belize,BLZ,1999,0.0,3.4612856,13.451709,0.0,2,4.283160620357175,-0.9458119776258382
Belize,BLZ,2000,3.385355,2.9395337,6.7369556,0.0,0,2.530930953993971,-0.6241518607747842
Belize,BLZ,2001,3.2879596,3.3172996,6.634599,0.0,0,2.594057115521723,-0.514514906029429
Belize,BLZ,2002,0.0,0.0,3.2777214,0.0,0,-0.5750855855420581,-0.07936308564934455
Belize,BLZ,2003,0.0,2.731942,2.731942,0.0,0,0.13309482948822593,0.557330014973092
Belize,BLZ,2004,3.0167732,0.0,0.0,0.0,0,-0.9956979900070753,-0.11534597139678336
Belize,BLZ,2005,5.874233,3.235513,0.0,0.0,0,0.8120477823397583,0.027025388565789153
Belize,BLZ,2006,5.71037,2.8922632,0.0,0.0,0,0.6560145633851353,-0.013041949398336859
Belize,BLZ,2007,0.0,0.0,2.5781834,0.0,0,-0.8301018672834616,0.028355233363061037
Belize,BLZ,2008,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Belize,BLZ,2009,2.6824033,0.0,7.9394484,0.0,0,1.81280579016337,-1.2779716572531719
Belize,BLZ,2010,2.6490066,0.0,3.2723584,0.0,0,0.10284857001762121,-0.5533243088850742
Belize,BLZ,2011,7.8143315,0.0,5.2090116,0.0,0,2.1345776053523826,-1.777331826255985
Belize,BLZ,2012,10.291243,2.8935604,2.5595086,0.0,0,2.765231641804837,-1.2279448584986128
Belize,BLZ,2013,2.5512156,0.0,6.619886,0.0,0,1.2980894784788606,-1.0512658680029374
Belize,BLZ,2014,2.5402632,0.0,0.0,0.0,0,-1.1179981833478052,-0.0299400782716378
Belize,BLZ,2015,2.5415545,0.0,0.0,2.6359491,0,-0.8412847979898805,0.9515091404363566
Belize,BLZ,2016,2.5479655,0.0,0.0,0.0,0,-1.1160213249835143,-0.03132057775877933
Belize,BLZ,2017,0.0,6.390185,0.0,2.893309,0,0.6552561763142029,2.795569638276169
Belize,BLZ,2018,2.5892649,0.0,0.0,0.0,0,-1.1054214957986994,-0.0387227563962321
Belize,BLZ,2019,5.2288947,0.0,3.181471,0.0,0,0.7318650127722477,-1.0017278076155987
Belize,BLZ,2020,0.0,3.167765,3.167765,0.0,0,0.4366893811952527,0.5783835456670332
Belize,BLZ,2021,0.0,2.5702977,2.5702977,0.0,0,0.020493317419114754,0.549521378825962
Belize,BLZ,2022,5.2435637,0.0,4.245834,0.0,0,1.123643012775414,-1.1682528392686362
Bosnia and Herzegovina,BIH,1985,5.5089192,1.3912076,2.0064824,0.70546734,0,0.9113148403384151,-0.32682553791044067
Bosnia and Herzegovina,BIH,1986,4.1983733,1.8090732,2.087392,0.56449336,0,0.7284194871159495,-0.07236298259247237
Bosnia and Herzegovina,BIH,1987,6.3207793,1.396648,2.0949721,0.9248555,0,1.1767538289836272,-0.40315788684272497
Bosnia and Herzegovina,BIH,1988,4.226096,1.8207283,1.9607843,0.77579516,0,0.7154052593397582,0.023214693999204596
Bosnia and Herzegovina,BIH,1989,3.4427967,1.9662921,2.1658416,0.9831461,0,0.6591941952447149,0.2386994809142643
Bosnia and Herzegovina,BIH,1990,2.3872678,1.5468992,1.1250175,0.31002945,0,-0.20098472559600003,0.2526331385551138
Bosnia and Herzegovina,BIH,1991,2.3690445,1.072797,1.072797,0.7662835,0,-0.3342862496138987,0.3379514248347038
Bosnia and Herzegovina,BIH,2011,0.36424962,1.5021782,1.2017425,0.55165416,0,-0.6817538947820747,0.684347661032176
Bosnia and Herzegovina,BIH,2014,1.5892314,0.98188907,0.7218184,0.0,0,-0.772912445672336,0.22799495728063646
Bosnia and Herzegovina,BIH,2016,2.087737,0.6323591,0.56821734,0.0,0,-0.817023877819438,0.09159171636754912
Bosnia and Herzegovina,BIH,2017,2.3850837,1.9348347,0.6591284,1.0989373,0,-0.15985280144805436,0.6970461461195211
Bosnia and Herzegovina,BIH,2018,1.7355486,0.8550663,0.6816493,0.0,0,-0.7921141937842244,0.1823003620475644
Bosnia and Herzegovina,BIH,2019,1.6811055,1.183509,0.0,0.0,0,-0.9455226990101683,0.36346352687281497
Bosnia and Herzegovina,BIH,2020,2.7587576,2.371153,0.0,0.0,0,-0.27457608931339506,0.4105651026703487
Bosnia and Herzegovina,BIH,2021,2.8082788,0.63883066,0.0,0.0,0,-0.8370854275717862,0.051253551145053505
Bosnia and Herzegovina,BIH,2022,2.2556689,0.6568447,0.0,0.0,0,-0.9729357034437571,0.15394309459857503
Bosnia and Herzegovina,BIH,2023,0.58465517,0.7763764,1.1417481,0.0,0,-0.9459006535164306,0.3018107592542574
Brazil,BRA,1996,3.3270488,0.7746164,1.2405297,0.30012813,0,-0.17514775013990397,-0.09350737872575061
Brazil,BRA,1997,3.4363413,0.9159622,1.3624939,0.33203632,0,-0.05235531743320461,-0.09140030964697693
Brazil,BRA,1998,3.588867,0.95726657,1.4330338,0.37258878,0,0.030474067280812457,-0.10614177751871183
Brazil,BRA,1999,3.4100204,0.9819977,1.3638858,0.30436185,0,-0.03957791831133007,-0.08384513786136942
Brazil,BRA,2000,3.5592685,1.0889279,1.316508,0.35145292,0,0.021900098132079084,-0.06413088274596264
Brazil,BRA,2001,3.4629307,1.0873932,1.3787107,0.27112722,0,0.010918350290907331,-0.08666770531055697
Brazil,BRA,2002,3.6299484,1.0518174,1.4082184,0.34770826,0,0.06075845076168388,-0.09982277276030779
Brazil,BRA,2003,3.47164,1.0415211,1.4820523,0.30632973,0,0.039285942675378265,-0.10031119683889257
Brazil,BRA,2004,3.7372782,1.1059518,1.3706743,0.2794293,0,0.08543509962641262,-0.12775597503236455
Brazil,BRA,2005,3.5935397,1.1522107,1.3630533,0.2524173,0,0.05829328228520946,-0.10152188808882844
Brazil,BRA,2006,3.8579862,1.1468626,1.372623,0.35820642,0,0.13897052761576895,-0.11207665851174455
Brazil,BRA,2007,4.034966,1.0258974,1.3800763,0.23204823,0,0.13371650916477193,-0.21639902343942313
Brazil,BRA,2008,3.7936544,1.1097226,1.3732042,0.27898055,0,0.10203183296117267,-0.13765428598492307
Brazil,BRA,2009,3.9685993,1.121047,1.4611399,0.23932464,0,0.1785921117985618,-0.19502862408923424
Brazil,BRA,2010,3.8940327,1.0168136,1.3845294,0.175864,0,0.09026094052641934,-0.21458668680702878
Brazil,BRA,2011,3.7632236,1.1448913,1.4270599,0.22703226,0,0.12008556208001632,-0.15272530518567506
Brazil,BRA,2012,4.0562263,1.1983598,1.6153234,0.2232561,0,0.2812768179490166,-0.2248205852562695
Brazil,BRA,2013,3.605661,1.2776363,1.4269704,0.2522087,0,0.1263310885065139,-0.08824171788972822
Brazil,BRA,2014,3.6979642,1.3067789,1.3737932,0.19099076,0,0.13389380052835517,-0.11350039542653832
Brazil,BRA,2015,4.066051,1.1491264,1.3383943,0.21630615,0,0.1657673125691281,-0.19648642302092217
Brazil,BRA,2016,3.773931,1.1227976,1.5705597,0.2170968,0,0.16676851704014828,-0.18491077860151675
Brazil,BRA,2017,3.5300293,1.2937304,1.3482033,0.204531,0,0.07855008671814828,-0.07705756406779544
Brazil,BRA,2018,3.6856792,1.1442298,1.4174787,0.19810545,0,0.09343767706688608,-0.14825824266196305
Brazil,BRA,2019,3.8575118,1.2099332,1.4110206,0.15921444,0,0.1529247404995503,-0.17925420641670536
Brazil,BRA,2020,3.587098,1.0317464,1.2312174,0.16507943,0,-0.040578510301592624,-0.13696199169274367
Brazil,BRA,2021,3.556913,1.2106732,1.4266119,0.176999,0,0.08356784594620854,-0.12100504880745422
Brunei,BRN,1996,6.8970275,0.0,2.9884646,0.0,0,1.0896445537745119,-1.2709906909912352
Brunei,BRN,1997,3.3729088,3.131851,2.9257731,0.0,0,1.2022307191515078,0.0038479590523172475
Brunei,BRN,1998,9.828976,0.0,3.1311154,0.0,0,1.8941564329288931,-1.8184560847493
Brunei,BRN,1999,6.3471913,0.0,2.8628685,0.0,0,0.9027385856994001,-1.1531024799703053
Brunei,BRN,2000,0.0,3.178084,3.178084,0.0,0,0.4438776025123121,0.5788820310228562
Brunei,BRN,2001,0.0,3.633853,0.0,0.0,0,-0.5633530234539686,1.160457750467971
Brunei,BRN,2002,3.115265,0.0,0.0,0.0,0,-0.970419263049663,-0.1329988646088948
Brunei,BRN,2003,12.46106,2.8735633,0.0,0.0,0,2.3824251086056463,-1.226765216496694
Brunei,BRN,2004,2.967359,0.0,2.9069767,0.0,0,0.05135657621936431,-0.554120001295758
Brunei,BRN,2005,2.915452,3.5893755,0.0,0.0,0,0.17015280693988036,0.6289176712582085
Brunei,BRN,2006,5.6657224,3.548616,3.548616,0.0,0,2.156144453178328,-0.41869786998384617
Brunei,BRN,2007,5.7449803,0.0,3.8470416,0.0,0,1.1069560883646268,-1.1967147699272522
Brunei,BRN,2008,0.0,5.79811,0.0,0.0,0,0.1552906706779942,1.5982706413699708
Brunei,BRN,2009,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Brunei,BRN,2010,0.0,3.1191516,0.0,0.0,0,-0.7342601363665726,1.0563375337444918
Brunei,BRN,2011,2.8169014,5.586592,15.941336,0.0,2,6.61944400791191,-1.4041227551593887
Brunei,BRN,2012,0.0,5.1282053,16.666666,0.0,2,6.008674181545418,-1.103661646986374
Brunei,BRN,2013,5.7496047,0.0,13.627691,0.0,0,4.673674576494597,-2.7036163506483075
Brunei,BRN,2014,2.9121406,0.0,3.4309437,0.0,0,0.228196269732303,-0.6249061195038288
Brunei,BRN,2015,2.9543843,0.0,12.924907,0.0,0,3.7000587628653876,-2.0944049440219317
Brunei,BRN,2016,2.8044198,13.266705,5.7035303,0.0,2,5.4342419464536755,1.7282112916584937
Brunei,BRN,2017,3.0959752,5.6146636,4.277345,0.0,0,2.448288805656614,0.34761592040559564
Brunei,BRN,2018,0.0,17.930826,0.0,0.0,2,4.183971112092286,4.052627710078977
Brunei,BRN,2019,0.0,0.0,0.0,3.7155383,0,-1.380399538367291,1.8090981317708308
Bulgaria,BGR,1980,5.9237914,0.9934597,3.4405384,1.2418246,0,1.4647447166088339,-0.5027181219173215
Bulgaria,BGR,1981,7.2315674,2.030075,2.7067668,0.97744364,0,1.849388538663958,-0.512885136044348
Bulgaria,BGR,1982,6.033416,1.7368977,3.7003474,0.91491306,0,1.800176347981537,-0.5337295936522007
Bulgaria,BGR,1983,5.6984444,2.126044,3.0372057,0.22779043,0,1.5296260233463528,-0.548755063769973
Bulgaria,BGR,1984,6.469501,2.1475687,4.5252337,1.0110371,0,2.359255504429075,-0.6200359151076834
Bulgaria,BGR,1985,6.0340924,2.4084377,3.571132,0.66439664,0,1.9499631553973225,-0.47140348838979096
Bulgaria,BGR,1986,5.2806277,1.4951408,2.4919014,0.2763958,0,1.0192037807417669,-0.4994255877946246
Bulgaria,BGR,1987,5.878895,2.4396193,2.6835814,0.5692445,0,1.5869513584353716,-0.33604647739595017
Bulgaria,BGR,1988,4.672215,1.6408386,2.3701003,0.8204193,0,0.9240676607725221,-0.13954405777431172
Bulgaria,BGR,1989,5.898835,1.9272666,2.5138261,0.7541478,0,1.3794449755946443,-0.34826397603392406
Bulgaria,BGR,1990,5.4184227,1.790434,1.2788814,0.5968113,0,0.7440123630738449,-0.15827126971566752
Bulgaria,BGR,1991,5.2404437,1.7412503,2.1765628,1.2188752,0,1.0744745100577817,-0.04288147410069535
Bulgaria,BGR,1992,4.986702,2.2898579,1.9082148,0.54605025,0,1.0231427905948633,-0.0956756713401599
Bulgaria,BGR,1993,4.9666038,1.6219723,1.6830016,0.18559761,0,0.6763171386197029,-0.32674205364320597
Bulgaria,BGR,1994,5.2511816,1.6334865,2.143951,0.66785395,0,0.971783642559446,-0.266795567416781
Bulgaria,BGR,1995,4.997323,1.4942529,2.7527792,0.4597701,0,1.060526356297283,-0.4207068656364613
Bulgaria,BGR,1996,5.253623,1.3227513,2.2045856,0.7174459,0,0.8965343994714868,-0.32096030738189524
Bulgaria,BGR,1997,5.688073,1.6136469,1.9594283,0.4996877,0,0.9924275631444284,-0.38332872601542867
Bulgaria,BGR,1998,4.276683,1.1806376,2.4207213,0.5247278,0,0.657191240964899,-0.27966357480751847
Bulgaria,BGR,1999,5.088579,1.7717034,1.8982536,0.4153399,0,0.8599001733397815,-0.26589935233395984
Bulgaria,BGR,2000,3.4510856,0.72346336,1.1874566,0.5787707,0,-0.15042992499113855,-0.014142054174836091
Bulgaria,BGR,2001,4.578955,1.000586,1.8582313,0.62232596,0,0.48016328729376384,-0.2473009903083015
Bulgaria,BGR,2002,3.9380116,1.1395417,1.6176114,0.38646296,0,0.2493519343189143,-0.15510196164145423
Bulgaria,BGR,2003,4.571787,0.7515836,1.3528504,0.333245,0,0.18109523843728115,-0.32622610129983787
Bulgaria,BGR,2004,3.9302633,1.5221951,1.6744146,0.67729914,0,0.42562576640126054,0.02326111088714391
Bulgaria,BGR,2005,4.7083898,1.6753072,1.0191914,0.45690197,0,0.4142091204901723,-0.0664165681001184
Bulgaria,BGR,2006,3.7067535,1.6621511,2.194656,0.33763936,0,0.5687727816916912,-0.11497221279754244
Bulgaria,BGR,2007,3.0986352,2.0812366,1.1892781,0.49862546,0,0.20222146815577172,0.2935674863226853
Bulgaria,BGR,2008,4.4869742,1.6246585,1.1372609,0.3009184,0,0.3672501915763447,-0.1132499890796141
Bulgaria,BGR,2009,3.7221882,1.4255025,1.1177217,0.9580471,0,0.1666092640904436,0.23127319820360295
Bulgaria,BGR,2010,4.0739837,1.12641,0.4714157,0.29527095,0,-0.14751683971768148,-0.039593838254166076
Bulgaria,BGR,2011,1.9015685,1.3030844,1.4469128,0.60395956,0,-0.25843670700921834,0.3502626291964099
Bulgaria,BGR,2012,3.8195577,1.4907573,0.5119889,0.616216,0,-0.04339311175549015,0.19299093964973973
Bulgaria,BGR,2013,1.8898649,2.1495514,0.81935245,0.49161148,0,-0.22092699184514292,0.5783883405593242
Bulgaria,BGR,2014,3.1442041,1.4678564,0.48928547,1.5154845,0,-0.13831971253251535,0.6478050421376754
Bulgaria,BGR,2015,2.8395512,1.4637169,0.9715518,0.3252704,0,-0.16687107989823718,0.18404972181881987
Bulgaria,BGR,2016,2.507491,0.97486633,0.7256069,0.32495543,0,-0.5041125024020428,0.18242929407716754
Bulgaria,BGR,2017,2.1585019,1.4740523,0.91181254,0.0,0,-0.39411893605014814,0.19626808181350902
Bulgaria,BGR,2018,2.7204468,1.3096098,0.8904918,0.0,0,-0.3122669388298632,0.06556710491226392
Bulgaria,BGR,2019,3.5467753,1.8226526,0.45098135,0.0,0,-0.09004993836605633,0.08892518962832821
Bulgaria,BGR,2020,2.3202798,0.67152965,1.0034959,0.0,0,-0.5856526291137697,-0.009189857504748265
Bulgaria,BGR,2021,2.8691235,0.9266395,0.7721996,0.39594394,0,-0.4028817600358432,0.12712019331229638
Bulgaria,BGR,2022,1.5425148,1.3540251,0.7481082,0.8673309,0,-0.5608100353290755,0.6306116922786592
Canada,CAN,1979,3.8842688,0.729927,2.723189,0.30881527,0,0.4944418414062016,-0.42749136594274223
Canada,CAN,1980,3.967436,1.1518148,2.3879087,0.5899539,0,0.5631270306611883,-0.2007230547871749
Canada,CAN,1981,4.893794,1.0111791,1.8819168,0.3370597,0,0.5432108235684423,-0.41147346923287387
Canada,CAN,1982,3.8057086,1.3380666,1.7476789,0.27339002,0,0.31687591545391813,-0.1533680058263965
Canada,CAN,1983,3.5807815,1.2272334,2.2592251,0.25102502,0,0.40648321640230084,-0.22257415846462217
Canada,CAN,1984,3.6970587,1.2151339,1.8227009,0.2773754,0,0.2759372128946271,-0.1688308366638287
Canada,CAN,1985,4.0818577,0.9887394,1.9500138,0.3021148,0,0.34853032295308545,-0.2939878935498428
Canada,CAN,1986,3.0781286,1.2204593,1.6920004,0.38832796,0,0.08283871668099986,0.004625482280920733
Canada,CAN,1987,3.8579814,1.2380323,1.7882689,0.13755915,0,0.2976307300664107,-0.2398095626516151
Canada,CAN,1988,3.6832414,1.1445701,1.4443384,0.18209961,0,0.10103845623731585,-0.15784935781954762
Canada,CAN,1989,2.6526666,0.89416355,1.3547933,0.21088149,0,-0.27624056813973014,0.0007149301153090514
Canada,CAN,1990,3.500328,0.91231084,1.2074702,0.24149404,0,-0.10315231964596928,-0.11345588098109816
Canada,CAN,1991,3.088392,0.8389042,0.969983,0.15735641,0,-0.32865159000132665,-0.04923843168452393
Canada,CAN,1992,3.25346,1.1157885,0.88755894,0.19747792,0,-0.2201867031216467,0.004821815270255148
Canada,CAN,1993,2.953608,0.80632967,0.9071209,0.1397663,0,-0.39882210540801816,-0.02854148814613714
Canada,CAN,1994,3.1226392,0.834771,0.80367684,0.20241891,0,-0.3771361898185271,-0.013821915551286113
Canada,CAN,1995,2.74547,0.6657974,0.7767637,0.1387078,0,-0.5465389546326571,1.3744372780063687e-05
Canada,CAN,1996,2.9862633,1.0294523,1.166116,0.10043438,0,-0.226060201610484,-0.04378768566497056
Canada,CAN,1997,2.4769642,1.1586318,0.8311924,0.110680684,0,-0.4349037253353028,0.1290162288969075
Canada,CAN,1998,1.7337109,0.7867391,0.88825387,0.3321368,0,-0.7051314772543175,0.26068811574345474
Canada,CAN,1999,2.4657216,0.77094644,0.8737393,0.04845804,0,-0.5575341944718777,0.02288088458117555
Canada,CAN,2000,1.9992237,0.7051324,0.6267844,0.09771355,0,-0.7839811315255444,0.14954968579053132
Canada,CAN,2001,2.1167443,1.0063895,0.79451805,0.116159834,0,-0.5907044440283583,0.17046957503039273
Canada,CAN,2002,1.995002,0.7795328,0.672011,0.1507762,0,-0.7383089273415059,0.1781543772666465
Canada,CAN,2003,1.8854895,0.6297935,0.7368682,0.14995085,0,-0.7925801650081123,0.15719699193685943
Canada,CAN,2004,2.4508002,0.9379983,0.66211647,0.05210363,0,-0.582658926575567,0.09329303243634124
Canada,CAN,2005,2.0404937,1.0035845,0.61330163,0.089972764,0,-0.6800142982311445,0.20172070718840307
Canada,CAN,2006,1.8130065,1.0095946,0.56088585,0.12466178,0,-0.7518760627201272,0.26469964696841436
Canada,CAN,2007,2.1819959,0.75406736,0.5027116,0.062296487,0,-0.7697664495823889,0.13260552618178187
Canada,CAN,2008,1.7333245,0.69212544,0.7198105,0.15481505,0,-0.8166455363954699,0.20151728332830468
Canada,CAN,2009,2.2275288,0.8487677,0.6844901,0.061331633,0,-0.6604686063783002,0.11525125088693416
Canada,CAN,2010,1.7031529,0.86653614,0.5686643,0.0,0,-0.8378088775686814,0.20782496276408985
Canada,CAN,2011,2.1279755,0.7213504,0.42746687,0.0551106,0,-0.822678808837743,0.14457970796528405
Canada,CAN,2012,1.9885335,0.9523331,0.21162958,0.10897045,0,-0.8548058364282978,0.26959244079808325
Canada,CAN,2013,2.962676,0.89091575,0.6026783,0.058160417,0,-0.4879487181246503,0.00343226003878993
Canada,CAN,2014,2.2469673,0.82921815,0.48720554,0.20061405,0,-0.7192871025095889,0.1900629565049497
Canada,CAN,2015,2.4237201,1.2037241,0.46100074,0.15320756,0,-0.5640905428474413,0.22052292282793484
Canada,CAN,2016,2.4511292,0.99808395,0.5370739,0.056534097,0,-0.6077426630099354,0.12629360789131752
Canada,CAN,2017,1.521515,0.76464254,0.6372021,0.08460473,0,-0.884405284808682,0.24072271940803314
Canada,CAN,2018,1.7012546,0.98882353,0.5831523,0.0,0,-0.7924088477985732,0.23067208321085358
Canada,CAN,2019,2.1341321,0.6818003,0.47978538,0.10099791,0,-0.8103472950448862,0.14450865806577992
Canada,CAN,2020,2.0675724,0.8562252,0.3777464,0.0,0,-0.8173004264136763,0.16982194298891
